text,label,custom_id
@sonofsama1 @Santandave1 It ain’t funny it’s heartbreaking🥺,0,translation-1637
So proud of seeing everyone graduate this year 🥺🥺🥺 I can’t wait till it’s my turn,0,translation-1638
"My college will be starting its fall semester, the first semester of my senior year, online. 

The announcement came eight days before RAs would have moved in. Leases have already been signed; flights were already bought. 

And for the cherry on top, they're increasing tuition.",0,translation-1639
What a stupid take on football this is 😂😂😂,0,translation-1640
in desperate need of (and I can NOT stress this enough) spring break,0,translation-1641
Spending my Friday night being jealous of my camera roll,0,translation-1642
Both of these jeans are size 10. the ones in front are @CalvinKlein  and the ones in the back are a less expensive brand. You see the issue here right?? #FatShaming #clothessizing #DoBetter #jeans #disappointed https://t.co/NWm4rZlOYg,0,translation-1643
Beer and the ufc are good,0,translation-1644
I really need to wash my hair but I am SO lazy today...,0,translation-1645
i hate that low rise pants are making a comeback!!! i will NOT be partaking,0,translation-1646
Meant to be having a relaxing bath after a hard week - instead get asked THREE times where other people's stuff is around the house. Grrr...,0,translation-1647
"HT, 2-0. One of those games we could’ve been at least four up. But Ødegaard is having a great game and we’re cruising. What’s not to love.",0,translation-1648
"Domesticated, still a little feral",0,translation-1649
"Me&gt; I'm fine 
Also me&gt; 24/7 star trek on my mind",0,translation-1650
Drake literally ended everyone in the industry like,0,translation-1651
It’s so much harder to get out of bed in the morning when it’s so freezing cold and you’re all cozy 🥺,0,translation-1652
days since i’ve had to explain to an american that they are the only country that celebrates thanksgiving: 0,0,translation-1653
In '04 my parents had to D R A G me to see Napoleon Dynamite in theatres cause i thought it would be a boring flick abt Napoleon Boneparte,0,translation-1654
Joe Biden &amp; I are both Irish-Catholics who grew up in Scranton,0,translation-1655
I work in DC. I live 15 minutes from the Capitol Building. I walk my dog down the National Mall at least once a week. I left work early today from the riots. This is horrific. This is scary. This is terrorism. #DCProtests,0,translation-1656
"Me meeting any dog, even if I've already met it multiple times",0,translation-1657
Name something that blew up more than QR codes during COVID jeesh everywhere,0,translation-1658
“i think you’ll find it pairs well with food” LMAO why am i jeff,0,translation-1659
Not everyone loves Christmas and you don't always have to be happy and jolly even if there is pressure to be so.,0,translation-1660
"#NoMoreLockdowns #NoMoreLockdowns, not great. people  who promote this stuff are pretty irresponsible. The new variants now emerging appear to be adversely affecting younger people, take a look at South America.  keep yourselves safe and remain cautious.",0,translation-1661
So many error codes in R today!,0,translation-1662
@whoislici I think you're so cool! :),0,translation-1663
but you are my late night thoughts.🍓,0,translation-1664
"Debating where to go to away to in June, I miss STA Travel",0,translation-1665
"If you prefer chipotle over moes it’s honestly a deal breaker, nothing can beat moes",0,translation-1666
"lmfao, I just looked out of curiosity, and I have over 3000 emails saved from the 2 years I was on the NPC, guess I could really write that book I've joked about

(also, if you are new to the NPC, my biggest piece of advice is have a good system for keeping up with your emails)",0,translation-1667
Sadly- too many people go against information because it’s Boris and will not use their brains to think about others outside of this. This is so important!!!!,0,translation-1668
Isn’t the Great British Menu a repeat? Was it absolutely essential to take the snooker off air on BBC2? #bbcsnooker #snooker,0,translation-1669
"okay ""deja vu"" is doing something for me that ""driver's license"" never did, and I think it might have something to do with those washed-out, low-fi drums that come in at like, 1:30. 10/10 production choice",0,translation-1670
i love talking to people about books !!!,0,translation-1671
Todd Cantwell not getting in that side. Some fall that,0,translation-1672
Need a new job 🙄,0,translation-1673
THREE of my friends are doing their vivas this week and I am EXCITED FOR CELEBRATIONS 🍾,0,translation-1674
ngl the post bb walk to the train might be my fav thing abt chicago,0,translation-1675
Some children are just awesome ❤️,0,translation-1676
My mam just informed me on the phone that the clocks went forward. Had no idea.,0,translation-1677
Just caught up with #HolbyCity think I've just about finished crying 😭 @Littlelucyd you were outstanding. You will certainly be missed,0,translation-1678
Anyone know where I could get a cheap iPhone 4/5?,0,translation-1679
"Steve Harmison could easily take on 98% of all Australians who wanted some, as long as it was in a car park, sripped to the waist in Northumberland.",0,translation-1680
.. It just keeps coming 🤤🔴⚪️🍺,0,translation-1681
i'm gonna be real i voted weeks ago and i'm lowkey sad i don't get a sticker😞,0,translation-1682
It was a great day! Bit tired now 😴,0,translation-1683
Well rags one but not much of a team still way of where got to be to compete with City Liverpool Brighton,0,translation-1684
"Not a single conservative tear then for this absolutely drunk on power statement, but now that Biden makes some vague promises he can’t and won’t back up, they’re absolutely quaking in fear. The crocodile tears are astounding. Hypocrisy is just the conservative platform now.",0,translation-1685
"Do I draw Greyscale/Dragonsbayne stuff or do I try and get people to play Garticphone with me tonight? Decisions, decisions...",0,translation-1686
There’s something about a pretty sky that improves my mood x100,0,translation-1687
"sorry to the proctor for my chem exam last week that saw me cry for 20 mins. don’t worry, I changed my major 🤟🏼😬",0,translation-1688
I love the sims but all I do is make gay vampires,0,translation-1689
"when i was taken off anesthesia today, i told my mom that i was on chopped and that i didn’t do well",0,translation-1690
McTominay the best player on the park again. Interesting as Twitter would have you believe he should be playing league two.,0,translation-1691
Actually really really hope he does it tomorrow. Verstappen just winds me up no end.,0,translation-1692
"@beesmygod_ the people who are going ""yeah well The Assault Man said he didn't assault her so she's a liar"" are making ME crazier just from exposure",0,translation-1693
"It's beggars belief that the MET Police suggest they can't, or won't, investigate crimes that have already been committed.",0,translation-1694
How many jabs do you want us to have? 10? 20?,0,translation-1695
I cannot describe how nice it is to finally have a phone that has a battery that will last longer that ten minutes without needing to charge again lmao,0,translation-1696
"After the two years we’ve just had, the loss of twenty shows just before Christmas…if we lose our Union Chapel show too it’ll be devastating. But I’d rather be safe than dead",0,translation-1697
am honestly so disturbed by the star signs changes?? like I’m a Scorpio not a libra?? am so so stressed,0,translation-1698
"Home Alone and Home Alone 2 for tonight’s viewing. Am I a big wean, absofrigginlutely!!! 🎄",0,translation-1699
@ky3onidas__ @OMLLJC they probably filled in the ground with something too dense for the roots to get into. clay or something like that,0,translation-1700
@dyIanobrins 💙,0,translation-1701
"Damn Instagram engagement is slow 😭 2 likes in 41 minutes 

https://t.co/juH0GpKA39 https://t.co/9hj9zHHEfi",0,translation-1702
Home made pizza is in the oven! We've made one each so there'll be leftovers for lunch tomorrow. 😋,0,translation-1703
milk and cookies are an undefeated delicacy,0,translation-1704
i love desth note go light go,0,translation-1705
Hell of a last second decision by Hooker!,0,translation-1706
Anyone on here play chess online?,0,translation-1707
"I remember this story (it wasn't iPhone 13 though), people were justifying it 😭😭",0,translation-1708
The world we live in today actually disgusts me.,0,translation-1709
It’s a great feeling knowing that I receive the rarest form of love on a daily … ✨UNCONDITIONAL LOVE✨ is something most people never get to experience so i cherish this blessing that God has given me because He came at the RIGHT TIME 🥳🤍  #3yearsdown #BlackLove,0,translation-1710
hissy fit clothing I am obsessed with everything you do,0,translation-1711
This country is screwed let’s be honest,0,translation-1712
"God, I hate being misgendered all the time by my relatives. ",0,translation-1713
I hate it when the rain doesn't stop for one month,0,translation-1714
Cuts to social services result in tragedy.,0,translation-1715
I’m going ghetto golf on Tuesday 🤪,0,translation-1716
"orange is a fruit, a flavour and a colour and an orange is all three combined, madness",0,translation-1717
Hey Jude at Brentford is superb.,0,translation-1718
Saw a Tesla with a license plate that said “EW GAS”,0,translation-1719
"if the United States was colonized by Britain, then why don’t we drive on the left side of the road just like the UK",0,translation-1720
"Since the election is tomorrow, here is a reminder that many people's social media feeds are political bubbles that reflect their own viewpoints. The world at large is not the same as the online world. Don't treat them the same way.",0,translation-1721
Great to see you All it was a really fund Christmas celebration 🎉,0,translation-1722
"Yes, I am waiting for the bus, thank you.",0,translation-1723
It is absolutely not a good idea to rewatch the series finale of The Office just weeks away from graduating college 😬😭😫,0,translation-1724
Happy to be part of the team! https://t.co/ardpGl0M9p,0,translation-1725
the sexual tension between my fist and the computer screen,0,translation-1726
Imagine you have absolutely NO money right now but you’re STILL checking regularly for and Evermore anniversary merch drop :),0,translation-1727
I would hate to be stuck in my room for another lockdown,0,translation-1728
#whitepeoplelovesaying “They must not want me to have this” when they can’t open something.,0,translation-1729
Take half a minion ecstasy and call me in the morning,0,translation-1730
Anyone know if I can take my kids with me while I get my covid booster? The appointments in my area are all after school.,0,translation-1731
"And to think I let you touch my (actually correct) scone, on the right. For shame",0,translation-1732
So so thankful for the truth and leadership @jmckeever is dropping tonight,0,translation-1733
Just wanna exaggerate that I would die for David Attenborough,0,translation-1734
So school have sent out a really helpful newsletter with all key dates and activities. So many fun things arranged for the children.,0,translation-1735
A huge thank you to the @NRoboteers Twitter team for keeping us all up to date on your progress - it's been really appreciated by those of us who weren't able to join you.,0,translation-1736
idk who needs to hear this but i'm proud of u,0,translation-1737
"It’s my last full week of working from home 😣
Now it’s almost here, I don’t think I’m ready to go back to the office",0,translation-1738
@Schadenfury I know! Just pop the subtitles on. Sorted.,0,translation-1739
Me and addilyn are both sick and I’m just praying we don’t have covid 😭,0,translation-1740
Win for the mighty wights on away turf. Get team performance 👏  up the wights 💪,0,translation-1741
"Without looking it up, how long has it been since that ship blocked the suez?",0,translation-1742
"Wind 3.0 mph SW. Barometer 1012.0 hPa, Falling slowly. Temperature 7.8 °C. Rain today 1.2mm. Humidity 92%",0,translation-1743
"My boyfriend does this cute thing where he takes recipes, pre-made foods, drinks, etc. and “doctors” them for me so they taste better. Like all my containers of hummus? Salted, peppered, and a fuck ton of EVOO.",0,translation-1744
My anger management skills are being tested recently,0,translation-1745
i almost forgot to tweet about jason bateman today,0,translation-1746
Someone on reddit the other day said that I 'ooze enby energy' and I've been riding that high for the whole weekend.,0,translation-1747
"Just caught Jamie talking about me with his nan, he showed her a picture he took of me and she said ""aw she's gorgeous isn't she"" MY HEART 🥺💕",0,translation-1748
"OMG he was out of his depth and to be honest ""useless""",0,translation-1749
I'll have a fresh tattoo in 5 weeks &amp; I cannot wait,0,translation-1750
wish my first reaction to everything wasn’t crying,0,translation-1751
at softball practice tonight one of my girls accidentally stuck her foot into a GROUND HORNETS NEST and those hornets SWARMED like in the hunger games. y’all I can’t catch a break with this team 😂,0,translation-1752
What a panel! There's still time to sign up if your interested in all things user experience and people-focused design. https://t.co/rJNmGCWUBY,0,translation-1753
just a psa: you can be christian and still support basic human rights :),0,translation-1754
Ma'am this is a bnb why are you decorating this man's Christmas tree with his child,0,translation-1755
Happy Valentine's day I hope everyone gets pregnant so we can have more Scorpios in the world,0,translation-1756
This weekend I hit a delivery biker with a car door and my Uber score still increased 🏅,0,translation-1757
"#bbcfootball one simple question.... WHAT THE HELL DO WE DO ALL WEEKEND!!! No football, No F1..... Gardening?",0,translation-1758
Thank you king 🤝 I hope you doing amazing my boy 🖤,0,translation-1759
You have a lot of interesting thoughts! Thank you!,0,translation-1760
Come on Ralf... get it changed,0,translation-1761
If I had to die or live in Newham I would literally hang myself,0,translation-1762
The first time I saw someone hit a juul I thought they were sucking on a portable flash drive,0,translation-1763
ayo govvy hook me up w that stimmy if you know how the flow goes y feel,0,translation-1764
"Life is a billionth of a billionth chance.But the insisting pulse of a beginningless universe which gives us humans 1 chance to be its crown,here in fact!",0,translation-1765
Baffles me as to why ANY retailers still use Hermes as their chosen courier 😑,0,translation-1766
And now Roberts is called for tripping,0,translation-1767
"Feels #PS5Share, #RatchetClankRiftApart https://t.co/nL6MqpotNT",0,translation-1768
Trader Joe's Candy Cane Joe-Joes are pure crack and I cave to them every year.,0,translation-1769
"I don't care what anyone says but this is true &amp; it's a problem. 

Haven't had one since Cabaye left.",0,translation-1770
The amount of McDonald’s Diet Coke’s I’ve purchased in the past week is embarrassing,0,translation-1771
I simply love this clip. Thank you.,0,translation-1772
I’ve completely lost my will power.  If anyone finds it please can you return it.,0,translation-1773
best day of my life we got a new expensive vaccuum WOOOOOOOO,0,translation-1774
Let’s call her and start saying something stupid maybe🤔,0,translation-1775
"Doggo owners have started walking the dogs around the technology park I work on &amp; I can see them all from my desk. 

This is the only positive of working from the office",0,translation-1776
"My neighbours children are so annoying when they block the driveway because they are round all the time, rather than staying at their own house.",0,translation-1777
"I can't tell if my professors keep skipping/delaying Introductions because grad school is so serious and important that you have to immediately dive into material, or if because classes at AU haven't been in-person in two years all the profs are majorly disoriented",0,translation-1778
I think we also need a conversation about truthfulness and impartiality in the media?,0,translation-1779
This second jab has made me feel off the box this entire day 🤮,0,translation-1780
RUBY MOTHERFUCKING SOHO IS THE NUMBER ONE CONTENDER #AEWAllOut,0,translation-1781
McDonald’s forgot to put the sauce in the bag,0,translation-1782
❤️ https://t.co/eZsf1fZfix,0,translation-1783
My babe sending jpegs to spice up my day 😍. Omo yii fineee😍🥵❗,0,translation-1784
"Not sure if I’m unpopular or if Christmas cards are no longer fashionable,but the only one I’ve had so far this year is off the peoples postcode lottery. Worrying times….",0,translation-1785
I just want things to go back to the way they were @ diapers pacifiers and sippy cups,0,translation-1786
"Before going to Lush: I’m just gonna buy 2 bath bombs nothing crazy 😇

Me walking out: *holding 4 bath bombs, 2 lip scrubs, 3 shower gels*",0,translation-1787
why do david dobrik &amp; ben platt give off the same energy,0,translation-1788
"I painted my first business sign &amp; got two more business signs to do. Omg. 

THANK YOU GOD 🙏",0,translation-1789
Some of my fondest @WestHam  memories were formed during Glenn Roeder's time as manager. Terribly sad news. https://t.co/3i5dsyEqPE,0,translation-1790
notion please add an annotation tool…I love u so much but the run arounds I gotta do for annotations are insane 😭😭,0,translation-1791
my brain cells when i'm asked to do any math whatsoever https://t.co/Hn5XTP8WJD,0,translation-1792
stevie wonder has the best feel good music.,0,translation-1793
"I was thinking perhaps we may have been oversaturated with Keanu, but I was wrong. Shame on me.",0,translation-1794
Running on 2 hours of sleep the past 2 days 🥴,0,translation-1795
Holby City had me gripped! Best. Episode. Ever.,0,translation-1796
So looking forward to our training event today,0,translation-1797
started taking my medicine again let’s see if i stick to it this time ‼️,0,translation-1798
President Biden: “We’re going to protect vaccinated workers from unvaccinated co-workers” https://t.co/D6fjWmdRW4,0,translation-1799
Surprised there aren’t minion versions of pop songs like Alvin and the Chipmunks,0,translation-1800
drop some creative fun instagram captions???,0,translation-1801
My stray boy playing… he is looking well but still worried 😟 will manage one day to grab him. I got sliced up today though. https://t.co/lwL9sZMUUG,0,translation-1802
Passed my theory,0,translation-1803
"You need to be friendly and in contact when you don't need any help, friends should be in contact all the time , not only when they need help.",0,translation-1804
@kristenritch YES I love sandwich and enneagram,0,translation-1805
The @Pontifex talks benefits of universal basic income #COVID19  #coronavirus #catholic #EasterSunday https://t.co/2e2BCmroVk,0,translation-1806
Bran flakes must certifiably be the most boring cereal going,0,translation-1807
This guy put the clown in off and will be the one to get him sacked,0,translation-1808
Off to london today for the Aurora Programme! See all you girl bosses there! 💁🏽‍♀️💕 #Iamaurora,0,translation-1809
im gonna keep believing that andrew and tobey arent in nwh so if it doesnt happen i wont be disappointed but if it does i will scream and cry and mostly scream,0,translation-1810
"I wish Facebook would introduce a ‘rude’ option on its ‘like’ panel.
I feel ‘wow’ doesn’t cover it. Maybe it could be a middle finger.",0,translation-1811
So the Prime Minister parties whilst the rest of us at to live with strong lockdown restrictions where we couldn't see close family or friends for months. Yet still as a job.,0,translation-1812
"Oops I watched a video about a service dog, started to cry, and now cannot stop hugging my pup so I’m just going to have to call it a day",0,translation-1813
Can Gerrard do it for world peace today?,0,translation-1814
how empty of me to be so full of you,0,translation-1815
As a kid I definitely thought I’d come into contact with quick sand way more than I have,0,translation-1816
"Get vaccinated, it's better for everyone.",0,translation-1817
Vaccines do make a difference with covid spread - scientific studies have shown a definitive link between the current NHS wards being full of people seriously ill with covid and those people being mostly unvaccinated. Its putting a big strain on the NHS.,0,translation-1818
Feel bad that I’m not chatting to everyone but I’ve not got the energy to be social 😅,0,translation-1819
Simpin aint pimpin,0,translation-1820
"@miiniigun I feel that 100%, my anxiety stops me from talking to so many people. I've let so many friendships die because I can't push myself to talk to them.",0,translation-1821
2020 couldn’t get any worse https://t.co/PeBHqsc2MB,0,translation-1822
Well he can f**k right off,0,translation-1823
Why didn't they postpone the game like spurs did with having so many covid outbreaks 🙄 ridiculous,0,translation-1824
I miss wearing makeup,0,translation-1825
"not really too fussed about clubs, just wanna be able to book my driving test lol",0,translation-1826
There is a serious BO issue in this office.,0,translation-1827
"@favourite_uncle @town_chocolate @a_genz_elder @dickimaa @mikeduncan Civ 2 gave us Alpha Centauri, and that’s the pinnacle of the series there",0,translation-1828
people who advocate for an edit button haven’t really thought about how disastrous that would be,0,translation-1829
"Was there for this, was epic!",0,translation-1830
my worst enemy is the lil machine at the eye doctor's that shoots a puff of air into your eyes,0,translation-1831
🚨Long awaited report from Draft Online Safety Bill Committee due to be published Tuesday 🚨,0,translation-1832
"Can understand that without the TV broadcast, that the ground will be full.

However, a good £70,000 wouldn’t have gone a miss",0,translation-1833
@johnredwood Nurse! John’s been sniffing ivermectin again.,0,translation-1834
"See, now it is official. The online conferences improve inclusion and sustainability.",0,translation-1835
"You know the drill bro. Until he leaves, na my Coacheeeee
All ❤️ bro",0,translation-1836
what it do babyyy🤠 https://t.co/HBvMmOOTZG,0,translation-1837
"It's important to note that majority of Americans voted for Hillary so if you are feeling alone and betrayed, you are wrong. We are here.",0,translation-1838
"City win with a pen..

Liverpool win with a pen..

Chelsea win with a pen..

What's the odds on united winning with a pen...",0,translation-1839
Just finished Different for Girls / Just for One Day by @ReaLouisewener (not sure which title she prefers) &amp; loved it. Bittersweet &amp; funny.,0,translation-1840
"It was officially announced yesterday that no one has died from Omicron since it emerged.  Cases are just that.  I was one.  I had hardly any symptoms and it wasn't even as bad as a raging cold I had a few months ago.  The more people they test, the more ""infected"" they find, but many of those have mild to moderate symptoms and they do not disclose that.",0,translation-1841
It really upsets me when people drive stupidly on the morning.,0,translation-1842
"Looking forward to the race tomorrow, two possibly different approach with two different Tyre Strategy.  Well played to red bull with the cleaver use of toe. Giving max an all advantage at the start tomorrow",0,translation-1843
Ach look at this wee soul x,0,translation-1844
ted cruz was spotted at the airport going to Cancun while his constituents were literally freezing to death.  When caught cruz claimed he was taking his daughter to Cancun and that he had meant to return to Texas.,0,translation-1845
sry but i would rather die than listen to a single word spoken by man who simps for elon musk,0,translation-1846
"Usual problem with Pitchero. Currently 6-1 after 3 quick fire goals from Green, Valentine and Cribb",0,translation-1847
$4.55 now I’m a liar $VISL,0,translation-1848
I’m waiting for this yt at work to just just hit me so I can hit him back,0,translation-1849
simping for guys that don’t even know you exist is a different type of heart break😔,0,translation-1850
Villa and Newcastle shirts seem to be a massive clash for my eyes,0,translation-1851
what's the diagnosis for when ur dog sits down but headfirst,0,translation-1852
This is so good https://t.co/DchGVNyEuz,0,translation-1853
Selling my 4 day lollapalooza pass! Message me if interested!,0,translation-1854
"Sad to see, what buzz do you get from being like that",0,translation-1855
The entirety of this Super Bowl just isn’t sitting right with me (and not just because my team isn’t playing).,0,translation-1856
i hate when ur food starts popping like crazy in the microwave &amp; then u take it out &amp; it’s still cold😐😐😐,0,translation-1857
my friends prof really monetized her lectures on youtube 🤣,0,translation-1858
I need a burner account ASAP,0,translation-1859
Original pandemic baby bc I got swine flu xx,0,translation-1860
why did no one tell me that SSRIs cause hand shaking/jitters cause this shit sucks,0,translation-1861
Rubbish,0,translation-1862
"Martial is so lazy, it will be the summer before he musters up the energy to go anywhere.",0,translation-1863
Sleep tight little man!! 😔 Two great sets of supporters giving you the tributes you deserve !!! 💙🙏,0,translation-1864
I'd have the lot of these parachute into an active Volcano.,0,translation-1865
@samdylanfinch Feelings of shame or being out of place linked with both undiagnosed ADHD and being in the closet/facing homophobia.,0,translation-1866
Got complimented on my skills in da kitchen today by both my managers and the head chef lfg 😎,0,translation-1867
"All I needed was some Lady Gaga and some Nicki on there and I think I could just use my Spotify Wrapped as a coming out post 💅
(Also was in the top 0.5% of Conan Gray’s fans, not to flex) https://t.co/tpREOJgevj",0,translation-1868
people who hate the snow give off the same energy as people who hate cats,0,translation-1869
"@Vevo @ArianaGrande @theweeknd @tydollasign I loved them all, but positions made me so emotional! I remember watching ariana use her looping machine on YouTube years ago and it brought back so many memories!! her energy and talent has always been a light in my life!! 💜",0,translation-1870
@BeschlossDC I stayed home sick from elementary school and watched it at my grandma’s house.  I don’t think I understood exactly what happened and that it was such a tragedy.,0,translation-1871
i’ve stood up for myself and what i want/need more in the last 6 months than i have in my entire life and of that i am proud,0,translation-1872
taking care of my mental health by not reading discourse about trans people in the olympics,0,translation-1873
Stupid from Jimenez for the second but the first was never ever a yellow card,0,translation-1874
SUNS TO THE FINALS LET'S GO #RallyTheValley,0,translation-1875
I think I’ve had more wine than food since being in England 😵‍💫😂,0,translation-1876
I only watch youtubers that apologize when they mention their video sponsor,0,translation-1877
my new hobby is forcing my non-tumblr bf to watch commentary videos on weird Tumblr shit that I personally witnessed and survived,0,translation-1878
Everyday in class I count how many days I have left in the semester #isitsummeryet 😩,0,translation-1879
"This tennis is hilariously fantastic to watch. So many finals are tight, cagey, error-strewn affairs. Not this one. #raducanufernandez #USOpen2021",0,translation-1880
You must have a certain level of bothered… to attend the gym with a full face of make up???,0,translation-1881
In other news I'm excited to get the last wee bits of my Christmas shopping tonight 🥰,0,translation-1882
"@GoHerping Huh. I'm realizing now that I have never been that far away from ALL humans. I'm surrounded by inhabited places, plus I've really only visited popular cities (did go to a cabin in the woods once, but that was with family). Interesting concept to think about.",0,translation-1883
"@bobingtonus @anon_opin Hip flask ☑️
Dark rum ☑️
Peppermint cordial ❎
Will be going to get some later though. Inspired - nice one!",0,translation-1884
Could've went to shaynes gaff but went litherland instead.- Kai 7:31 11 December 2021,0,translation-1885
I can’t quite believe I went to the gym last night instead of the pub (?!),0,translation-1886
Pharmacy Benefit Managers are the first line of defense against rising drug costs. Unnecessary and burdensome government regulations make it harder for them to save you money. @WiltonSimpson @ChrisSprowls,0,translation-1887
getting into a high speed chase with the cops but using my turn signals in accordance with the law the whole time,0,translation-1888
The motto of 2021 is: “stop defending shitty men” this is not up for debate,0,translation-1889
Sleep is numero uno,0,translation-1890
I have never missed something as much as I miss the soy milk machine at the dining hall,0,translation-1891
I don't mind getting up at 5am for work. As long as customers are not stressed I quite enjoy it.,0,translation-1892
"Why do I always say yes to events where it’s just going to be me + D, no Josh to help chase my wild child toddler around the cookout with me 🙂",0,translation-1893
me most days with my 16 year old...,0,translation-1894
Pandora is an awesome website.  right now listening to the Fiona Apple station.  not a bad song on there.,0,translation-1895
"knew one coworker recently had a baby, but didn't send us pictures so far. People are curious, so I tacked up a stock photo of an ugly baby.",0,translation-1896
I've gotten to the point where I take off my glasses in Target to avoid buying things I don't need,0,translation-1897
if I have to interact with any more drunk men I'm gonna lose it,0,translation-1898
Why this thing go get only 6 episodes???,0,translation-1899
"Also, it gets forgotten just how often the Israeli military conducts raids just for fun, to terrorise and demoralise the people who live there, and to collectively punish the population. This happens all the time, out of sight. https://t.co/iaTv2ENoUW",0,translation-1900
"After a valiant fight, my Aunt is being taken off the vent. Not COVID related but a huge loss for my family. It is truly a sad day.",0,translation-1901
A nice thing about not sharing my office with anyone is that I can take a nap at work,0,translation-1902
Really looking forward to this tonight! 👇👇,0,translation-1903
Might need my eyes checking but I think I just saw Maxine Peake in Deansgate,0,translation-1904
Who complained about Terry Burton saying he is not fit to travel  on the  official coaches,0,translation-1905
the way piers morgan defenders will say that freedom of speech is dead as if piers didn’t have the freedom to spout nonsense about meghan markle for years. i’m afraid what he’s experiencing now are these little things called consequences 🙄🙄 #piersmorgan,0,translation-1906
my eye doctor is so cute and charming ok,0,translation-1907
Lots of good interviews &amp; music here,0,translation-1908
. @atptour The wearing and non-wearing of face masks by support team and family of players at ATP events is shockingly bad and setting a really poor example to anyone watching. Is it within your remit to encourage or enforce better adherence to effective face mask wearing?,0,translation-1909
every day I check for the Stardew Valley 1.5 update on Switch and every day God forsakes me,0,translation-1910
every time something happens to the stock market it just becomes more and more clear that i don’t understand the stock market,0,translation-1911
Republicans will say “the Republican Party ended slavery” like that means it’s ok that they’re trying to bring it back,0,translation-1912
"i’m usually pretty good at guessing the ending of a crime series but #clickbaitnetflix had me changing my guess every episode. SO good, highly recc",0,translation-1913
Intels is an incredibly bad load of crap.,0,translation-1914
Excited to present some research and listen to some studies at the #IARR2021 conference :),0,translation-1915
Only food can turn this day around,0,translation-1916
I've been positive and booked tickets for me and mum to go see Mark Rylance in Jerusalem next August.,0,translation-1917
If the decision is now down to the Home Secretary he's more or less f*cked.,0,translation-1918
"Mormons are a deeply traumatized people. All of us. Post, current, mainstream, offshoot.  And the only way to heal from generational trauma like this is to acknowledge that we perpetuate it, even without realizing it.

Leaving was hard. But staying was harmful.",0,translation-1919
"as a poly dude, this ""boyfriends"" comic is really fucking adorable i dont trust no bitches who say its ""fetishy"" or ""not good representation"" i love them id die 4 them",0,translation-1920
Dinner at the Ivy in Cambridge tomorrow evening followed by Sarah Millican.. much needed time together! ❤️,0,translation-1921
"Would be interesting to ask moss if now he’s seen the incident,
had var asked him to go and check the monitor would he still of given it",0,translation-1922
Why are tanning beds legal?,0,translation-1923
"Waiting for little one to fall asleep so o can sneak upstairs and get my hot water bottle.

She's sitting up in bed practicing her nodding 🙈",0,translation-1924
happy international lesbian day i love loving women 😍,0,translation-1925
.@staterepsara IL needs to be a leader in the fight to protect women's rights. It's time to modernize Illinois' abortion law and pass the Reproductive Health Act. Please vote yes! #RHAinIL #twill,0,translation-1926
Just booked my theory test.... Hahaha finally,0,translation-1927
I'M THINKING THIEVES #100T #LCS,0,translation-1928
I wish I had a green thumb,0,translation-1929
Just booked tickets for Santa’s Grotto for the kids. Organisation is key 🙋🏻‍♀️,0,translation-1930
When your mother in law comes in the room when your in the middle of a Carole baskin shout out on stream 😂 now I have to explain why I had a helmet ⛑ on 😂 #streamstories #twitchstreamer,0,translation-1931
i despise the racism within oldham,0,translation-1932
"John Major followed by…
Anna Soubry……followed by…Phillip Hammond…..Topped off with Ed Davey, Jo Swinson ( “next candidate for Prime Minister) and pièce de résistance Ian Blackford (+ obligatory mince pie 🥧)",0,translation-1933
(this is not to say I don’t love helping out on CTL or volunteering - I just don’t love doing it all at once during finals to check a box off 🙃),0,translation-1934
"Great day out for cote keeping coney hill without points, great shift by the whole squad 0-43",0,translation-1935
"Celebrating the Year of the Ox in Pingtung County, South Taiwan.  Just off for a scooter ride.  (If this is my first and last twit - doh!)",0,translation-1936
See the boys in action tomorrow night as the Tip Off returns!,0,translation-1937
I put on work out clothes then lay on my bed and watch Netflix,0,translation-1938
there’s only me and one flat mate left and he’s being so loud and what’s the reason???,0,translation-1939
I have lived with my housemate for a few months now and all I ever hear him playing is Adele and Bond themes. I've clearly had an impression.,0,translation-1940
i was debating whether or not i should mute someone whose tweets constantly piss me off but now that twitter is introducing anonymous dislikes i’m gonna turn their post notifs on,0,translation-1941
"sorry for crying about paddington, i really didn’t mean to",0,translation-1942
@SeasonIncarnate I think you are wonderful! I adore you! 🍞🤼🎢😎,0,translation-1943
"all these antivax and antimask people dying of covid, i think is less about them staying true to their beliefs and more that they literally can’t imagine it happening to them, no matter how much it happens to others. “rip to you but i’m different” playing out on a mass scale",0,translation-1944
“The more you toot the more you poop” -my 6 yo nephew,0,translation-1945
"I'm glad I downloaded tiktok, it brings me back to the good ol days of vine 🥰",0,translation-1946
I have to put it on every social media platform I have because I am so proud of myself... I GOT ACCEPTED TO AN INTERNSHIP IN AUSTRALIA TODAY!!,0,translation-1947
"Motivation Wednesday Night:

I AM the powerhouse of the cell.",0,translation-1948
It's another wet and windy day in typically wet and windy Accrington.,0,translation-1949
"Hit the perfect drunk sweet spot. Doing silly voices and saying stupid stuff to make each other laugh.

Pretty much when I'm at my happiest tbh.",0,translation-1950
It makes me sad to think that I'll graduate from high school and never see any of my friends ever again,0,translation-1951
Does anyone have any late Edinburgh Fringe recommendations? Anytime from the 19th,0,translation-1952
Frankie is so lucky to have some amazing people in his life. Those that haven’t bothered  are missing out!,0,translation-1953
i want thai food Right Now :(,0,translation-1954
